congress,year,name,party,state,district,margin,allAverage,partisanAverage,billAverage,procedureAverage,resolutionAverage
2014,113, BOEHNER; John Andrew,200,OH,8,39.82636861,0.72,0.833333333,1,0.363636364,1
2012,112, BONAMICI; Suzanne,100,OR,1,26.55159949,0.741176471,0.61971831,0.831460674,0.736585366,0.687022901
2014,113, BONAMICI; Suzanne,100,OR,1,22.84415924,0.773696682,0.664516129,0.855072464,0.767810026,0.717054264
2016,114, BONAMICI; Suzanne,100,OR,1,22.64906968,0.751465416,0.624724062,0.817351598,0.774798928,0.662835249
2018,115, BONAMICI; Suzanne,100,OR,1,31.59045173,0.762626263,0.64953271,0.838383838,0.797222222,0.645299145
2000,106, BONILLA; Henry,200,TX,23,20.52251752,0.977477477,0.98997996,0.990712074,0.96036036,1
2002,107, BONILLA; Henry,200,TX,23,4.321430469,0.853396901,0.806557377,0.982758621,0.71990172,0.975
2004,108, BONILLA; Henry,200,TX,23,39.85184764,0.803632236,0.801801802,0.982532751,0.64159292,0.965
2006,109, BONILLA; Henry,200,TX,23,-8.569239283,0.799097065,0.764542936,0.995614035,0.612385321,0.963963964
2000,106, BONIOR; David Edward,100,MI,10,31.21313357,0.966993756,0.970037453,0.962962963,0.964850615,0.978070175
2004,108, BONNER; Jr.; Josiah Robins (Jo),200,AL,1,26.30817827,0.801136364,0.775449102,0.982608696,0.640969163,0.959183673
2006,109, BONNER; Jr.; Josiah Robins (Jo),200,AL,1,36.28415169,0.786975717,0.745152355,0.991489362,0.591011236,0.960176991
2000,106, BONO; Mary,200,CA,44,21.24223781,0.960837887,0.950207469,0.981595092,0.933333333,0.995689655
2002,107, BONO; Mary,200,CA,45,32.50806917,0.842615012,0.79,0.986486486,0.706730769,0.973404255
2004,108, BONO; Mary,200,CA,45,33.21445616,0.806167401,0.778761062,0.983935743,0.631696429,0.966824645
2006,109, BONO; Mary,200,CA,45,21.32407109,0.785632839,0.736543909,0.991341991,0.587006961,0.962790698
2008,110, BONO; Mary,200,CA,45,16.58201599,0.771065183,0.758426966,0.993127148,0.583710407,0.967105263
2010,111, BONO; Mary,200,CA,45,9.347633716,0.738287561,0.735459662,0.989247312,0.506451613,0.955752212
2012,112, BONO; Mary,200,CA,36,-5.878678979,0.755082285,0.748329621,0.991416309,0.564748201,0.963114754
2004,108, BOOZMAN; John,200,AR,3,21.22243845,0.798924731,0.78470255,0.983805668,0.627659574,0.962441315
2006,109, BOOZMAN; John,200,AR,3,24.46397643,0.784768212,0.732044199,0.991561181,0.581818182,0.96069869
2006,109, BOREN; Daniel David,100,OK,2,45.47108342,0.737259343,0.612836439,0.845833333,0.764556962,0.588709677
2008,110, BOREN; Daniel David,100,OK,2,40.93814383,0.740791269,0.609150327,0.816489362,0.770290965,0.631578947
2010,111, BOREN; Daniel David,100,OK,2,13.04765736,0.707169811,0.566145092,0.780864198,0.721367521,0.629807692
2000,106, BORSKI; Robert Anthony; Jr.,100,PA,3,37.49124406,0.961393597,0.935871743,0.962616822,0.95890411,0.965217391
2016,114, BOST; Mike,200,IL,12,14.61013029,0.779492834,0.744063325,0.981981982,0.592672414,0.968325792
2018,115, BOST; Mike,200,IL,12,6.178716311,0.772582359,0.745454545,0.99137931,0.543290043,0.995951417
2000,106, BOSWELL; Leonard L.,100,IA,3,29.13195086,0.897272727,0.792372881,0.891238671,0.884250474,0.933884298
2002,107, BOSWELL; Leonard L.,100,IA,3,8.371877677,0.798076923,0.689095128,0.838842975,0.816901408,0.727659574
2004,108, BOSWELL; Leonard L.,100,IA,3,10.48505023,0.73959445,0.608349901,0.823943662,0.764563107,0.597510373
2006,109, BOSWELL; Leonard L.,100,IA,3,5.400256408,0.746549561,0.632183908,0.837209302,0.756373938,0.64628821
2008,110, BOSWELL; Leonard L.,100,IA,3,14.27373509,0.729673384,0.593377483,0.828877005,0.754276827,0.604265403
2010,111, BOSWELL; Leonard L.,100,IA,3,4.245792421,0.707404745,0.567785235,0.798780488,0.715654952,0.627002288
2012,112, BOSWELL; Leonard L.,100,IA,3,-8.625743844,0.745387454,0.615652174,0.835877863,0.759139785,0.661064426
2006,109, BOUSTANY; Charles W.,200,LA,7,41.39618161,0.795782464,0.760217984,0.99103139,0.612975391,0.961038961
2008,110, BOUSTANY; Charles W.,200,LA,7,27.55615633,0.777513856,0.776965265,0.992907801,0.60380117,0.973063973
2012,112, BOUSTANY; Charles W.,200,LA,3,23.13892734,0.751851852,0.743697479,0.991452991,0.568527919,0.956862745
2008,110, BOYDA; Nancy,100,KS,2,-4.399169563,0.732347007,0.599493029,0.82585752,0.751131222,0.624719101
2018,115, BOYLE; Brendan Francis,100,PA,2,58.03388421,0.771857923,0.66835443,0.85483871,0.8,0.657407407
2004,108, BRADLEY; Jeb,200,NH,1,26.78339498,0.803437164,0.785100287,0.984,0.626898048,0.968181818
2006,109, BRADLEY; Jeb,200,NH,1,-2.629635853,0.778578785,0.734210526,0.984,0.572033898,0.963855422
2004,108, BRADY; Kevin Patrick,200,TX,8,39.24175453,0.794505495,0.769230769,0.983673469,0.617067834,0.961538462
2006,109, BRADY; Kevin Patrick,200,TX,8,34.55538718,0.784562212,0.74566474,0.99137931,0.580188679,0.966981132
2008,110, BRADY; Kevin Patrick,200,TX,8,47.7735233,0.769230769,0.765384615,0.988416988,0.598187311,0.974545455
2010,111, BRADY; Kevin Patrick,200,TX,8,63.0152313,0.7421875,0.739215686,0.988,0.523728814,0.958333333
2012,112, BRADY; Kevin Patrick,200,TX,8,56.95712442,0.748608534,0.738461538,0.991869919,0.548780488,0.96124031
2018,115, BRADY; Kevin Patrick,200,TX,8,48.57378189,0.764210526,0.734042553,0.991561181,0.512195122,0.992366412
2000,106, BRADY; Robert A.,100,PA,1,76.50125928,0.973148148,0.974757282,0.977777778,0.970315399,0.973451327
2002,107, BRADY; Robert A.,100,PA,1,73.97530159,0.780354707,0.692913386,0.843434343,0.787234043,0.708737864
2004,108, BRADY; Robert A.,100,PA,1,72.89096285,0.752808989,0.631469979,0.804597701,0.775561097,0.653508772
2008,110, BRADY; Robert A.,100,PA,1,81.52314093,0.732841328,0.588235294,0.823699422,0.76369863,0.616470588
2012,112, BRADY; Robert A.,100,PA,1,69.89700543,0.7375,0.620567376,0.827731092,0.750542299,0.656891496
2014,113, BRADY; Robert A.,100,PA,1,65.67428885,0.784841076,0.668161435,0.852040816,0.791327913,0.723320158
2016,114, BRADY; Robert A.,100,PA,1,64.40319722,0.765432099,0.648526077,0.827906977,0.795977011,0.668016194
2008,110, BRALEY; Bruce,100,IA,1,29.21328128,0.730337079,0.585695007,0.816939891,0.758675079,0.613207547
2010,111, BRALEY; Bruce,100,IA,1,1.995713649,0.696900983,0.556328234,0.779220779,0.714285714,0.611904762
2012,112, BRALEY; Bruce,100,IA,1,15.34019532,0.732447818,0.610820244,0.83984375,0.733333333,0.648648649
2014,113, BRAT; David A.,200,VA,7,23.87991009,0.717948718,0.789473684,1,0.476190476,1
2016,114, BRAT; David A.,200,VA,7,15.26994986,0.773318872,0.734210526,0.982142857,0.579741379,0.957264957
2018,115, BRAT; David A.,200,VA,7,-1.939377307,0.762800418,0.72845953,0.987394958,0.523809524,0.984435798
2010,111, BRIGHT; Bobby Neal; Sr.,100,AL,2,-2.182369377,0.712328767,0.565957447,0.780952381,0.742268041,0.618705036
2012,112, BROOKS; Mo,200,AL,5,30.00861675,0.753424658,0.744725738,0.991525424,0.566610455,0.958646617
2016,114, BROOKS; Mo,200,AL,5,33.54014906,0.78343949,0.737244898,0.978165939,0.595744681,0.962962963
2018,115, BROOKS; Mo,200,AL,5,22.12542151,0.762672811,0.734972678,0.985781991,0.531764706,0.982758621
2014,113, BROOKS; Susan,200,IN,5,34.39110505,0.77383592,0.796791444,0.990243902,0.591752577,0.981132075
2016,114, BROOKS; Susan,200,IN,5,27.16657206,0.772536688,0.728900256,0.98245614,0.577083333,0.959349593
2018,115, BROOKS; Susan,200,IN,5,13.52336393,0.765368852,0.730569948,0.987654321,0.529535865,0.988416988
2008,110, BROUN; Paul C.; Jr.,200,GA,10,21.45472982,0.784057971,0.817910448,0.985611511,0.636597938,0.963190184
2010,111, BROUN; Paul C.; Jr.,200,GA,10,34.71632019,0.768336315,0.769825919,0.987951807,0.574912892,0.959322034
2018,115, BROWN; Anthony Gregory,100,MD,4,58.19988607,0.757033248,0.642180095,0.848484848,0.784916201,0.632743363
2000,106, BROWN; Corrine,100,FL,3,15.17432289,0.965898618,0.953033268,0.977491961,0.973166369,0.930232558
2002,107, BROWN; Corrine,100,FL,3,18.57411888,0.789617486,0.689189189,0.846153846,0.79876161,0.71641791
2010,111, BROWN; Corrine,100,FL,3,29.14950666,0.710991545,0.573722628,0.793209877,0.716287215,0.637931034
2012,112, BROWN; Corrine,100,FL,5,44.49959688,0.739,0.621673004,0.816239316,0.74392936,0.674121406
2014,113, BROWN; Corrine,100,FL,5,30.9499525,0.777777778,0.670560748,0.860103627,0.771349862,0.720338983
2016,114, BROWN; Corrine,100,FL,8,-30.56014297,0.753424658,0.625641026,0.823529412,0.776397516,0.660633484
2006,109, BROWN; Henry Edward; Jr.,200,SC,1,22.00284421,0.786206897,0.760233918,0.990950226,0.590697674,0.96347032
2008,110, BROWN; Henry Edward; Jr.,200,SC,1,4.041195862,0.770649559,0.765137615,0.992857143,0.594713656,0.972027972
2000,106, BROWN; Sherrod,100,OH,13,32.57259835,0.958930277,0.972709552,0.972222222,0.9375,0.995348837
2002,107, BROWN; Sherrod,100,OH,13,37.93432073,0.784695201,0.690954774,0.848214286,0.77675841,0.731818182
2004,108, BROWN; Sherrod,100,OH,13,34.85947386,0.748603352,0.628099174,0.8,0.763092269,0.663755459
2014,113, BROWNLEY; Julia,100,CA,26,2.663267169,0.768421053,0.65,0.836538462,0.765903308,0.716535433
2016,114, BROWNLEY; Julia,100,CA,26,20.75902493,0.755220418,0.632478632,0.815315315,0.784,0.664150943
2018,115, BROWNLEY; Julia,100,CA,26,23.8840212,0.770833333,0.666666667,0.838541667,0.794285714,0.67699115
2000,106, BRYANT; Ed,200,TN,7,40.49232848,0.971770744,0.981343284,0.988059701,0.954545455,0.991666667
2008,110, BUCHANAN; Vernon G.,200,FL,13,18.04775052,0.767184035,0.754816112,0.986970684,0.575671853,0.967551622
2010,111, BUCHANAN; Vernon G.,200,FL,13,37.72018551,0.736628849,0.723048327,0.985611511,0.504012841,0.963963964
2012,112, BUCHANAN; Vernon G.,200,FL,16,7.224214784,0.765765766,0.752620545,0.987654321,0.580645161,0.964028777
2014,113, BUCHANAN; Vernon G.,200,FL,16,23.15730873,0.768539326,0.787878788,0.99009901,0.581589958,0.980952381
2016,114, BUCHANAN; Vernon G.,200,FL,16,19.53585754,0.777287762,0.733870968,0.981651376,0.586956522,0.965065502
2018,115, BUCHANAN; Vernon G.,200,FL,16,9.122907837,0.772676372,0.747191011,0.986547085,0.549199085,0.987124464
2016,114, BUCK; Kenneth Robert,200,CO,4,31.89387481,0.779735683,0.742547425,0.981981982,0.587583149,0.957446809
2018,115, BUCK; Kenneth Robert,200,CO,4,21.23858846,0.765350877,0.733695652,0.986363636,0.538975501,0.983539095
2012,112, BUCSHON; Larry,200,IN,8,10.28479675,0.755846586,0.753164557,0.991416309,0.567241379,0.96875
2014,113, BUCSHON; Larry,200,IN,8,24.49289321,0.77877095,0.798408488,0.989795918,0.604938272,0.981220657
2016,114, BUCSHON; Larry,200,IN,8,32.01283961,0.77540107,0.744791667,0.982222222,0.58649789,0.957627119
2018,115, BUCSHON; Larry,200,IN,8,28.85943404,0.762939959,0.729381443,0.987447699,0.524520256,0.988372093
2018,115, BUDD; Theodore Paul,200,NC,13,5.996172062,0.761710794,0.730077121,0.987755102,0.519067797,0.98490566
2012,112, BUERKLE; Ann Marie,200,NY,24,-9.330394938,0.749084249,0.742004264,0.987394958,0.554421769,0.966165414
2004,108, BURGESS; Michael C.,200,TX,26,33.04084301,0.795851528,0.788405797,0.983805668,0.615720524,0.966824645
2006,109, BURGESS; Michael C.,200,TX,26,22.97246346,0.778501629,0.731506849,0.991561181,0.577342048,0.964444444
2008,110, BURGESS; Michael C.,200,TX,26,23.74220041,0.784155214,0.77839851,0.989010989,0.621861152,0.972125436
2010,111, BURGESS; Michael C.,200,TX,26,36.35683447,0.74744898,0.747534517,0.985130112,0.522260274,0.956656347
2012,112, BURGESS; Michael C.,200,TX,26,39.58094178,0.761343013,0.755274262,0.9875,0.578680203,0.959409594
2016,114, BURGESS; Michael C.,200,TX,26,36.7378087,0.77619532,0.731155779,0.979166667,0.580777096,0.960629921
2018,115, BURGESS; Michael C.,200,TX,26,20.35583431,0.765135699,0.739795918,0.987288136,0.532051282,0.988188976
2004,108, BURNS; Max,200,GA,12,-3.622896117,0.798045603,0.788405797,0.980079681,0.62472885,0.961722488
2002,107, BURR; Richard M.,200,NC,5,40.37986734,0.848448687,0.804635762,0.982683983,0.706467662,0.975609756
2000,106, BURTON; Danny Lee,200,IN,6,43.90429946,0.954755309,0.982248521,0.980707395,0.922509225,0.995652174
2002,107, BURTON; Danny Lee,200,IN,5,46.79269411,0.832605531,0.79245283,0.983606557,0.67673716,0.971098266
2004,108, BURTON; Danny Lee,200,IN,5,45.88504317,0.797438882,0.79876161,0.978448276,0.629885057,0.958333333
2006,109, BURTON; Danny Lee,200,IN,5,33.55113234,0.778415614,0.728358209,0.991489362,0.567695962,0.958139535
2008,110, BURTON; Danny Lee,200,IN,5,31.09740771,0.782051282,0.769372694,0.988764045,0.618768328,0.969899666
2010,111, BURTON; Danny Lee,200,IN,5,36.74806584,0.738372093,0.734848485,0.992481203,0.508196721,0.960365854
2014,113, BUSTOS; Cheri,100,IL,17,10.92239706,0.77039627,0.650107991,0.815533981,0.782278481,0.715953307
2016,114, BUSTOS; Cheri,100,IL,17,20.61602129,0.751136364,0.627118644,0.80952381,0.779527559,0.660447761
2018,115, BUSTOS; Cheri,100,IL,17,24.18682998,0.755201958,0.643652561,0.849056604,0.781420765,0.631799163
2004,108, BUTTERFIELD; George Kenneth; Jr. (G.K.),100,NC,1,27.95817358,0.634146341,0.369230769,0.642857143,0.725490196,0.522727273
2008,110, BUTTERFIELD; George Kenneth; Jr. (G.K.),100,NC,1,40.56535325,0.736279401,0.5951417,0.834254144,0.765853659,0.610328638
2010,111, BUTTERFIELD; George Kenneth; Jr. (G.K.),100,NC,1,18.61897899,0.713525836,0.572842999,0.810725552,0.718166384,0.631707317
2012,112, BUTTERFIELD; George Kenneth; Jr. (G.K.),100,NC,1,52.4619453,0.744376278,0.625490196,0.834782609,0.748283753,0.672025723
2014,113, BUTTERFIELD; George Kenneth; Jr. (G.K.),100,NC,1,46.75808162,0.776365947,0.666666667,0.832432432,0.780555556,0.727272727
2016,114, BUTTERFIELD; George Kenneth; Jr. (G.K.),100,NC,1,39.66193231,0.758830694,0.640449438,0.834123223,0.787878788,0.651821862
2018,115, BUTTERFIELD; George Kenneth; Jr. (G.K.),100,NC,1,39.69524159,0.776725304,0.676616915,0.867724868,0.797014925,0.665116279
2000,106, BUYER; Stephen Earle,200,IN,5,23.33064498,0.963269054,0.979919679,0.986754967,0.937833037,0.995535714
2002,107, BUYER; Stephen Earle,200,IN,4,45.21669789,0.845959596,0.807560137,0.981132075,0.706940874,0.979057592
2004,108, BUYER; Stephen Earle,200,IN,4,41.17335921,0.784543326,0.768025078,0.986363636,0.602298851,0.959798995
2006,109, BUYER; Stephen Earle,200,IN,4,24.7530091,0.779481132,0.742690058,0.99086758,0.574879227,0.958139535
2008,110, BUYER; Stephen Earle,200,IN,4,19.74350363,0.783523225,0.768115942,0.987854251,0.622820919,0.977186312
2014,113, BYRNE; Bradley,200,AL,1,36.44389558,0.696517413,0.721925134,0.989010989,0.461538462,0.977777778
2002,107, CALVERT; Ken,200,CA,44,32.09699244,0.850060459,0.79264214,0.982378855,0.713930348,0.974747475
2004,108, CALVERT; Ken,200,CA,44,26.63965921,0.806342016,0.793510324,0.982832618,0.643497758,0.960784314
2006,109, CALVERT; Ken,200,CA,44,22.95802191,0.79006772,0.751396648,0.991150442,0.599088838,0.963800905
2008,110, CALVERT; Ken,200,CA,44,2.382331273,0.771872445,0.772893773,0.985018727,0.600596125,0.975438596
2010,111, CALVERT; Ken,200,CA,44,11.22701355,0.733672604,0.723938224,0.988,0.51147541,0.959247649
2012,112, CALVERT; Ken,200,CA,42,21.18801379,0.755004766,0.763213531,0.98630137,0.574870912,0.97188755
2014,113, CALVERT; Ken,200,CA,42,31.47543875,0.78079096,0.808625337,0.994923858,0.608695652,0.980487805
2016,114, CALVERT; Ken,200,CA,42,17.64423606,0.776955603,0.738341969,0.982608696,0.586638831,0.962025316
2018,115, CALVERT; Ken,200,CA,42,12.99863753,0.765545362,0.731457801,0.987704918,0.521186441,0.996226415
2000,106, CAMP; David Lee,200,MI,4,38.8728955,0.96572935,0.954274354,0.994029851,0.934397163,1
2002,107, CAMP; David Lee,200,MI,4,38.03763502,0.841363102,0.790849673,0.987068966,0.692682927,0.971291866
2004,108, CAMP; David Lee,200,MI,4,29.59607932,0.794565217,0.776162791,0.979757085,0.618534483,0.966507177
2006,109, CAMP; David Lee,200,MI,4,22.62332305,0.784994401,0.747922438,0.991150442,0.584474886,0.965065502
2008,110, CAMP; David Lee,200,MI,4,26.2593855,0.773006135,0.766488414,0.98989899,0.591104735,0.974193548
2010,111, CAMP; David Lee,200,MI,4,35.69047131,0.737104825,0.72659176,0.988416988,0.516962843,0.956790123
2012,112, CAMP; David Lee,200,MI,4,29.52238224,0.757246377,0.746331237,0.987551867,0.566610455,0.97037037
2006,109, CAMPBELL; John (of California),200,CA,48,22.68173363,0.779310345,0.748571429,1,0.544554455,0.966386555
2008,110, CAMPBELL; John (of California),200,CA,48,14.94029841,0.791245791,0.787109375,0.98490566,0.631083203,0.968531469
2010,111, CAMPBELL; John (of California),200,CA,48,23.49053844,0.747437092,0.75308642,0.987234043,0.534671533,0.955172414
2012,112, CAMPBELL; John (of California),200,CA,45,16.91601502,0.775529865,0.764302059,0.987234043,0.596330275,0.96124031
2000,106, CANNON; Christopher B.,200,UT,3,21.23295751,0.96,0.988593156,0.990506329,0.929188256,0.995652174
2002,107, CANNON; Christopher B.,200,UT,3,38.443014,0.839793282,0.795847751,0.980861244,0.7,0.967567568
2004,108, CANNON; Christopher B.,200,UT,3,30.87334389,0.795508274,0.7625,0.98245614,0.627586207,0.961748634
2006,109, CANNON; Christopher B.,200,UT,3,25.46886903,0.785964912,0.740298507,0.991071429,0.586124402,0.962441315
2012,112, CANSECO; Francisco (Quico),200,TX,23,-4.750506065,0.748381129,0.735169492,0.991489362,0.553264605,0.962121212
2002,107, CANTOR; Eric,200,VA,7,38.98451104,0.84741784,0.793548387,0.983122363,0.70631068,0.975369458
2006,109, CANTOR; Eric,200,VA,7,29.44652239,0.793103448,0.74863388,0.991189427,0.604072398,0.960869565
2008,110, CANTOR; Eric,200,VA,7,25.6240986,0.786057692,0.785198556,0.985507246,0.617117117,0.973856209
2010,111, CANTOR; Eric,200,VA,7,25.103898,0.741962775,0.741312741,0.988721805,0.510998308,0.96
2012,112, CANTOR; Eric,200,VA,7,17.01216782,0.75147929,0.744874715,0.990950226,0.553505535,0.96812749
2010,111, CAO; Anh (Joseph),200,LA,2,-31.11555199,0.737649063,0.741747573,0.988416988,0.520661157,0.951612903
2002,107, CAPITO; Shelley Moore,200,WV,2,20.08602361,0.840646651,0.779503106,0.983263598,0.693586698,0.975728155
2004,108, CAPITO; Shelley Moore,200,WV,2,16.1637973,0.799575822,0.78,0.984126984,0.627368421,0.962962963
2006,109, CAPITO; Shelley Moore,200,WV,2,14.36383522,0.778856526,0.730978261,0.983050847,0.577680525,0.965811966
2008,110, CAPITO; Shelley Moore,200,WV,2,14.14383601,0.764525994,0.75862069,0.99009901,0.572871573,0.971153846
2010,111, CAPITO; Shelley Moore,200,WV,2,38.76628915,0.735008104,0.722735675,0.992647059,0.5056,0.952522255
2012,112, CAPITO; Shelley Moore,200,WV,2,39.5323814,0.764482431,0.762208068,0.991189427,0.589041096,0.975206612
2000,106, CAPPS; Lois,100,CA,22,8.799153174,0.9497307,0.920233463,0.939490446,0.947916667,0.96875
2002,107, CAPPS; Lois,100,CA,23,20.43372662,0.791921665,0.696969697,0.859574468,0.801136364,0.708695652
2004,108, CAPPS; Lois,100,CA,23,28.67575124,0.737297297,0.611764706,0.800738007,0.756690998,0.633744856
2006,109, CAPPS; Lois,100,CA,23,30.34621134,0.729411765,0.593548387,0.824074074,0.737662338,0.634538153
2008,110, CAPPS; Lois,100,CA,23,36.14866475,0.730691739,0.588235294,0.819843342,0.762481089,0.606741573
2010,111, CAPPS; Lois,100,CA,23,20.1712989,0.704858593,0.563265306,0.790909091,0.715909091,0.623556582
2012,112, CAPPS; Lois,100,CA,24,10.19455526,0.729678639,0.612456747,0.826612903,0.737634409,0.649275362
2014,113, CAPPS; Lois,100,CA,24,3.854241074,0.767772512,0.653846154,0.844660194,0.768,0.707224335
2018,115, CARBAJAL; Salud,100,CA,24,17.11100407,0.764781491,0.653301887,0.856410256,0.793871866,0.638392857
2000,106, CARDIN; Benjamin Louis,100,MD,3,51.61336443,0.973344798,0.954198473,0.979532164,0.976149915,0.957264957
2002,107, CARDIN; Benjamin Louis,100,MD,3,31.57019565,0.79679803,0.690647482,0.852941176,0.807017544,0.724137931
2004,108, CARDIN; Benjamin Louis,100,MD,3,29.64013535,0.740540541,0.610778443,0.817204301,0.749391727,0.634042553
2004,108, CARDOZA; Dennis A.,100,CA,18,34.97543997,0.730519481,0.600775194,0.813186813,0.754854369,0.594142259
2006,109, CARDOZA; Dennis A.,100,CA,18,30.95397974,0.741163056,0.607218684,0.85042735,0.759493671,0.608870968
2010,111, CARDOZA; Dennis A.,100,CA,18,16.96810603,0.704407295,0.562764457,0.784375,0.722972973,0.613861386
2006,109, CARNAHAN; Russ,100,MO,3,33.8815433,0.731243001,0.594262295,0.832618026,0.745679012,0.615686275
2008,110, CARNAHAN; Russ,100,MO,3,35.96244809,0.727956254,0.584534731,0.81233244,0.754601227,0.616438356
2010,111, CARNAHAN; Russ,100,MO,3,2.285250018,0.702799713,0.561333333,0.791540785,0.713375796,0.619815668
2008,110, CARNEY; Chris,100,PA,10,12.66329969,0.729468599,0.588311688,0.822580645,0.75975039,0.605504587
2010,111, CARNEY; Chris,100,PA,10,-10.35346354,0.722001589,0.586466165,0.80781759,0.723826715,0.653266332
