State,District,Party,Margin,Lean,Avg_Def,Minority,Nat_Margin,Year,Fresh,Calculated_C6
CA,3,1,18.70286341,8.6,15.0039277,1,-1.1,2016,0,-0.167830493
CA,5,1,53.73702031,40.25,12.8982129,1,-1.1,2016,0,0.773110615
CA,6,1,50.854031,38.78,12.1765601,1,-1.1,2016,0,0.668155615
CA,7,1,2.342743549,4.24,16.8831169,1,-1.1,2016,0,-0.93422373
CA,9,1,14.71904547,13.95,12.5096525,1,-1.1,2016,0,-0.824382575
CA,11,1,44.10564403,40.22,11.9174943,1,-1.1,2016,1,0.455090465
CA,14,1,61.72625302,50.67,12.0423108,1,-1.1,2016,0,0.875148649
CA,15,1,47.53359064,38.05,13.2341425,1,-1.1,2016,0,0.403152349
CA,16,1,16.06968492,16.3,31.5499607,1,-1.1,2016,0,-0.33711627
CA,18,1,42.29000093,43.33,11.7873652,1,-1.1,2016,0,-0.3112789
CA,19,1,47.88886494,43.25,13.1345689,1,-1.1,2016,0,0.151256577
CA,26,1,20.75902493,13.38,16.0578387,1,-1.1,2016,0,-0.24080134
CA,28,1,55.97335887,43.18,11.136537,1,-1.1,2016,0,0.908814372
CA,30,1,45.27678306,35,13.368984,1,-1.1,2016,0,0.392781012
CA,31,1,12.13507706,14.87,17.7760376,1,-1.1,2016,1,-0.477621849
CA,33,1,32.87969499,30.33,12.0689655,1,-1.1,2016,1,0.102928125
CA,35,1,44.78182465,34.18,13.1599082,1,-1.1,2016,1,0.790431855
CA,36,1,24.1078683,2.3,15.8805031,1,-1.1,2016,0,0.464366793
CA,41,1,29.90274829,22.05,12.1488231,1,-1.1,2016,0,-0.073971504
CA,43,1,52.16840686,55.19,12.9934211,1,-1.1,2016,0,-0.172289509
CA,47,1,27.44289079,22.69,11.9300912,1,-1.1,2016,0,-0.319729007
CA,51,1,45.50830978,39.59,13.8379205,1,-1.1,2016,0,0.159933913
CA,52,1,13.05136969,11.91,19.708589,1,-1.1,2016,0,-0.53414901
CA,53,1,34.01850779,26.29,12.2713415,1,-1.1,2016,0,0.01604884
CO,1,1,40.16082905,39.96,11.2557427,1,-1.1,2016,0,-0.301879586
CO,2,1,19.71826674,17.31,16.5517241,1,-1.1,2016,0,-0.465621963
CO,7,1,15.38410541,10.12,14.1167192,1,-1.1,2016,0,-0.490168466
CT,1,1,25.99568587,22.78,12.5098348,1,-1.1,2016,0,-0.4257217
CT,2,1,22.72805724,5.5,13.6850153,1,-1.1,2016,0,0.271479948
CT,3,1,31.18763717,17.26,11.6443745,1,-1.1,2016,0,0.326178033
CT,4,1,21.41927665,15.15,14.8204736,1,-1.1,2016,0,-0.301425479
FL,14,1,23.57413129,13.8,12.7329193,1,-1.1,2016,0,-0.106087903
FL,20,1,60.62400922,59.47,14.0335393,1,-1.1,2016,0,0.225768294
FL,23,1,16.21905175,21.35,12.111293,1,-1.1,2016,0,-1.162861245
GA,2,1,22.45969687,10.79,20.8943716,1,-1.1,2016,0,-0.015373525
GA,4,1,51.43891944,46.67,12.3735409,1,-1.1,2016,0,0.25058942
GA,5,1,68.87828607,66.96,12.7935223,1,-1.1,2016,0,0.475825025
HI,1,1,46.57824859,33.25,10.6382979,1,-1.1,2016,1,1.208922114
HI,2,1,58.52774915,35.35,14.6118721,1,-1.1,2016,0,1.249172182
IA,2,1,7.469083755,1.32,13.2668712,1,-1.1,2016,0,-0.645694988
IL,1,1,48.19193192,53.44,11.3010446,1,-1.1,2016,0,-0.439656709
IL,2,1,59.61524097,57.03,11.6734694,1,-1.1,2016,0,0.333882913
IL,5,1,40.36031671,38.12,13.3590734,1,-1.1,2016,0,-0.141309149
IL,7,1,68.47908669,73.96,12.0031797,1,-1.1,2016,0,0.05849939
IL,9,1,32.95814625,36.11,12.7543036,1,-1.1,2016,0,-0.616121977
IL,11,1,20.89573362,18.01,14.2097264,1,-1.1,2016,0,-0.494590057
IL,17,1,20.61602129,5.39,15.3146323,1,-1.1,2016,0,0.109798542
IN,7,1,24.28798126,22.69,12.7300613,1,-1.1,2016,0,-0.547468357
KY,3,1,26.9983916,10.39,11.9258662,1,-1.1,2016,0,0.377531873
MA,3,1,35.87486532,16.27,11.8617439,1,-1.1,2016,0,0.774805492
MA,4,1,38.64570052,17.68,12.8571429,1,-1.1,2016,0,0.852213949
MA,8,1,42.49272113,17.92,15.1888975,1,-1.1,2016,0,0.963407984
MA,9,1,20.80729954,8.85,14.6171694,1,-1.1,2016,0,-0.040483588
MD,2,1,28.95372884,21.59,17.1270718,1,-1.1,2016,0,-0.088750032
MD,3,1,29.31979098,23.09,11.7827085,1,-1.1,2016,0,-0.188616736
MD,5,1,38.0047361,28.75,11.7096019,1,-1.1,2016,0,0.207599808
MD,6,1,15.87147148,10.47,16.2291169,1,-1.1,2016,0,-0.411698897
MD,7,1,53.08110074,51.07,11.3953488,1,-1.1,2016,0,0.141175121
ME,1,1,15.47566975,14.8,12.5286478,1,-1.1,2016,0,-0.811066798
MI,5,1,26.05053071,10.7,11.4906832,1,-1.1,2016,0,0.290123803
MI,9,1,20.51308825,8.43,11.809816,1,-1.1,2016,0,-0.049687544
MI,12,1,35.08653384,26.61,11.9472459,1,-1.1,2016,1,0.510480063
MI,13,1,61.37775071,62.08,13.0469372,1,-1.1,2016,0,0.15811885
MI,14,1,59.82236457,58.53,12.4615385,1,-1.1,2016,1,0.649843161
MN,1,1,0.758322342,-9.87,16.9969512,1,-1.1,2016,0,-0.429869838
MN,4,1,23.37467502,25.31,11.9266055,1,-1.1,2016,0,-0.817402569
MN,5,1,46.78328152,48.57,13.0811663,1,-1.1,2016,0,-0.222329524
MN,7,1,5.026252709,-22.66,41.4056532,1,-1.1,2016,0,0.146641104
MN,8,1,0.562790815,-8.09,14.5979703,1,-1.1,2016,0,-0.60076175
MO,1,1,55.49862431,56.08,12.0622568,1,-1.1,2016,0,0.037939858
MO,5,1,20.66025226,13.98,13.6894825,1,-1.1,2016,0,-0.320896114
MS,2,1,37.95922212,26.41,13.6113297,1,-1.1,2016,0,0.297706338
NC,1,1,39.66193231,32.93,12.6592357,1,-1.1,2016,0,0.087737786
NC,4,1,36.43566822,31.95,10.6037152,1,-1.1,2016,0,-0.133681144
NC,12,1,34.04809619,34.63,11.7886179,1,-1.1,2016,0,-0.484709307
NE,2,1,-1.201492848,-6.68,30.2752294,1,-1.1,2016,1,-0.213928316
NH,2,1,4.435264144,3.03,14.4054878,1,-1.1,2016,0,-0.889814009
NJ,1,1,23.19124767,24.08,13.8591118,1,-1.1,2016,0,-0.653442765
NJ,6,1,28.84468655,14.92,12.7790608,1,-1.1,2016,0,0.244303599
NJ,8,1,58.54913688,50.16,14.7909968,1,-1.1,2016,0,0.522275069
NJ,9,1,41.70175183,28.95,12.9384256,1,-1.1,2016,0,0.462611682
NJ,10,1,73.80044979,69.52,10.00893655,1,-1.1,2016,0,0.917795187
NJ,12,1,30.84286674,29.65,13.6954858,1,-1.1,2016,1,-0.022651862
NM,1,1,30.29460332,13.44,14.2180095,1,-1.1,2016,0,0.395701755
NV,1,1,33.10981566,27.1,13.1369427,1,-1.1,2016,0,-0.098098497
NY,4,1,20.57672527,7.39,15.408805,1,-1.1,2016,1,0.342624121
NY,5,1,68.63414595,71.69,11.7039587,1,-1.1,2016,0,0.211395051
NY,6,1,41.68354105,29.28,11.3296617,1,-1.1,2016,0,0.505946003
NY,10,1,50.2191238,51.24,12.2349103,1,-1.1,2016,0,-0.112328424
NY,12,1,57.88068104,60.06,12.2009569,1,-1.1,2016,0,0.000388743
NY,14,1,56.5004739,54.61,11.9624707,1,-1.1,2016,0,0.20953622
NY,18,1,9.348746408,-2.32,18.9000775,1,-1.1,2016,0,-0.216608508
NY,20,1,31.60911762,12.81,12.6814362,1,-1.1,2016,0,0.582690675
NY,25,1,16.29675432,14.16,12.4031008,1,-1.1,2016,0,-0.716321976
NY,26,1,44.5249486,20.62,12.4709527,1,-1.1,2016,0,1.182116792
OH,3,1,37.14797615,35,11.6923077,1,-1.1,2016,0,-0.246121118
OH,9,1,37.37243182,25.49,12.926249,1,-1.1,2016,0,0.318785815
OH,11,1,60.50758872,60.94,13.0943102,1,-1.1,2016,0,0.153106708
OH,13,1,35.46479916,13.14,13.6867089,1,-1.1,2016,0,0.804428387
OR,1,1,22.64906968,17.31,11.9230769,1,-1.1,2016,0,-0.400571376
OR,4,1,15.81741991,0.7,17.3770492,1,-1.1,2016,0,0.012868118
OR,5,1,10.46935472,1.22,24.8037677,1,-1.1,2016,0,-0.221532928
PA,1,1,64.40319722,58.23,12.2723674,1,-1.1,2016,0,0.638081306
PA,2,1,80.35426191,78.6,10.8695652,1,-1.1,2016,1,1.318735538
PA,14,1,48.73227457,32.31,13.1121643,1,-1.1,2016,0,0.810137924
PA,17,1,7.608028271,-2.08,12.3647604,1,-1.1,2016,0,-0.485701909
RI,1,1,29.40688142,26.3,10.8728943,1,-1.1,2016,0,-0.406681833
RI,2,1,27.40892349,10.66,13.3792049,1,-1.1,2016,0,0.352831542
SC,6,1,42.47639828,35.67,13.29063251,1,-1.1,2016,0,0.148484828
TN,5,1,25.10674699,12.8,22.4442736,1,-1.1,2016,0,0.039836754
TN,9,1,59.87786582,53.31,13.8198758,1,-1.1,2016,0,0.492765124
TX,9,1,61.28748216,54.66,13.1987578,1,-1.1,2016,0,0.549897519
TX,18,1,49.8516945,51.38,11.5674769,1,-1.1,2016,0,-0.159194569
TX,28,1,34.8868479,16.12,31.8681319,1,-1.1,2016,0,0.260742359
TX,29,1,48.49373399,34.06,20.67876875,1,-1.1,2016,0,0.441882982
TX,30,1,58.94363558,56.14,13.02250804,1,-1.1,2016,0,0.296403241
TX,33,1,47.42064905,42.01,14.5357686,1,-1.1,2016,0,0.165228693
TX,34,1,25.34424207,18.04,20.2482545,1,-1.1,2016,0,-0.128448106
TX,35,1,31.49572823,27.26,12.8933231,1,-1.1,2016,0,-0.233979227
VA,3,1,33.63257988,29.38,11.64383562,1,-1.1,2016,0,-0.205258318
VA,8,1,41.10780867,40.38,12.2464899,1,-1.1,2016,1,0.188767123
WA,1,1,10.83005627,10.61,12.88855193,1,-1.1,2016,0,-0.917298296
WA,2,1,28.03250074,18.33,13.4146341,1,-1.1,2016,0,-0.008882707
WA,6,1,23.06106139,10.18,14.5564822,1,-1.1,2016,0,0.049094787
WA,9,1,45.77486305,39.29,12.4767225,1,-1.1,2016,0,0.215873684
WA,10,1,17.33043323,9.84,13.1558935,1,-1.1,2016,0,-0.362863896
WI,1,1,-34.74121018,-9.53,2.7729636,1,-1.1,2016,0,-15.52425397
WI,2,1,37.55539366,34.38,11.996904,1,-1.1,2016,0,-0.169100323
AK,0,0,14.29892472,19.81,9.4855305,0,1.1,2016,0,-1.4082015
AL,5,0,33.54014906,34.32,14.1221374,0,1.1,2016,0,-0.315234643
AL,6,0,49.07411344,50.71,8.6560364,0,1.1,2016,1,0.516331059
AR,2,0,21.53148804,14.45,6.7783701,0,1.1,2016,1,0.406403458
AZ,2,0,13.91698529,1.84,8.4720121,0,1.1,2016,1,0.486584916
AZ,4,0,42.9067044,40.58,11.5930599,0,1.1,2016,0,0.039314073
AZ,6,0,24.26058118,18.17,8.5430969,0,1.1,2016,0,-0.26076139
CA,1,0,18.10620438,20.6,4.8024787,0,1.1,2016,0,-2.105782503
CA,4,0,25.43977115,18.73,9.6504559,0,1.1,2016,0,-0.149983365
CA,8,0,24.51603813,17.98,5.3117783,0,1.1,2016,0,-0.345819379
CA,10,0,3.400914817,0.48,9.382151,0,1.1,2016,0,-1.117738265
CA,21,0,13.4765271,-8.62,8.6757991,0,1.1,2016,0,0.699734172
CA,22,0,35.13018905,15.51,5.0834598,0,1.1,2016,0,2.072725361
CA,23,0,38.35022187,27.28,0,0,1.1,2016,0,#DIV/0!
CA,25,0,6.260123066,0.68,5.9907834,0,1.1,2016,1,-0.452067911
CA,39,0,14.46085874,0.87,6.259542,0,1.1,2016,0,0.0471852
CA,42,0,17.64423606,16.39,6.4367816,0,1.1,2016,0,-1.177010719
CA,45,0,17.11950335,5.5,4.964539,0,1.1,2016,1,0.950310462
CA,48,0,16.63947052,7.32,10.1286174,0,1.1,2016,0,-0.209344019
CA,49,0,0.522641905,1.72,6.5318818,0,1.1,2016,0,-2.18134904
CA,50,0,26.90252942,21.8,6.6102998,0,1.1,2016,0,-0.328488971
CO,3,0,14.25153127,11.76,7.3394495,0,1.1,2016,0,-1.045162411
CO,4,0,31.89387481,23.9,11.5262321,0,1.1,2016,1,0.554032294
CO,5,0,31.42850829,25.72,5.6897896,0,1.1,2016,0,-0.076918084
CO,6,0,8.303025634,-4.06,7.8446306,0,1.1,2016,0,-0.299674578
FL,3,0,16.77998249,18.15,10.7444359,0,1.1,2016,0,-0.902240248
FL,6,0,17.13470664,13.56,7.9069767,0,1.1,2016,0,-0.76766147
FL,7,0,-2.956553703,-0.61,6.9254186,0,1.1,2016,0,-2.320127003
FL,8,0,30.56014297,20.58,9.1254753,0,1.1,2016,0,0.25809165
FL,12,0,37.18164087,15.97,5.0304878,0,1.1,2016,0,2.437220874
FL,13,0,-3.806183643,-3.65,12.2792937,0,1.1,2016,0,-1.201379249
FL,15,0,14.92241125,11.42,5.8326938,0,1.1,2016,0,-1.15861641
FL,16,0,19.53585754,12.29,9.4127112,0,1.1,2016,0,-0.293657098
FL,17,0,27.57038459,24.31,7.9681275,0,1.1,2016,0,-0.413074265
FL,25,0,24.72042331,11.08,9.2105263,0,1.1,2016,0,0.356368269
FL,26,0,11.78219304,-8.66,17.3106646,0,1.1,2016,1,0.546871611
FL,27,0,9.787713303,-8.31,15.4490107,0,1.1,2016,0,0.139887682
GA,6,0,23.36497906,15.18,6.2353858,0,1.1,2016,0,-0.159338166
GA,7,0,20.76336884,17.58,7.898773,0,1.1,2016,0,-0.67158091
GA,8,0,35.2858387,30.1,4.9573974,0,1.1,2016,0,0.060477036
GA,11,0,34.81154776,32.7,7.6923077,0,1.1,2016,1,0.394593909
GA,12,0,23.2017056,17.64,5.2833078,0,1.1,2016,1,0.407459433
IA,1,0,7.66279544,-2.32,9.9616858,0,1.1,2016,1,0.083452887
IA,3,0,13.73245842,2.93,6.0514372,0,1.1,2016,1,0.522424561
IA,4,0,22.61281967,20.13,6.0203284,0,1.1,2016,0,-0.875629862
ID,1,0,36.35780356,38.1,12.7045986,0,1.1,2016,0,-0.340555934
ID,2,0,33.51919004,29.99,7.3151751,0,1.1,2016,0,-0.189809122
IL,6,0,18.44803008,1.82,6.1946903,0,1.1,2016,0,0.582086255
IL,10,0,-5.209863075,-21.38,20.7373272,0,1.1,2016,1,0.07402646
IL,12,0,14.61013029,8.39,8.637084,0,1.1,2016,1,0.017359248
IL,13,0,19.32988543,4.3,10.2465331,0,1.1,2016,0,0.265572307
IL,14,0,18.60974809,8.07,6.5637066,0,1.1,2016,0,-0.104257084
IL,18,0,44.26821929,26.36,7.1428571,0,1.1,2016,1,2.381118795
IN,2,0,22.33727651,19.4,5.218726,0,1.1,2016,0,-0.963289411
IN,4,0,34.11636621,29.83,7.203718,0,1.1,2016,0,-0.094026833
IN,5,0,27.16657206,15.8,5.6661562,0,1.1,2016,0,0.41764328
IN,6,0,42.43973211,33.02,5.8148432,0,1.1,2016,0,0.924149787
IN,8,0,32.01283961,26.65,6.8597561,0,1.1,2016,0,-0.075185675
KS,2,0,28.37515677,18.44,7.1042471,0,1.1,2016,0,0.238525596
KS,3,0,10.70259652,6.13,7.4386503,0,1.1,2016,0,-0.969208417
KS,4,0,31.06364736,28.73,5.2507837,0,1.1,2016,0,-0.561160354
KY,1,0,45.23362798,43.14,2.1276596,0,1.1,2016,1,2.829872777
KY,4,0,42.64101931,35.09,21.55963303,0,1.1,2016,0,0.190198613
KY,6,0,22.17805681,17.17,5.2551409,0,1.1,2016,0,-0.684650376
LA,1,0,61.75410358,47.34,3.7692308,0,1.1,2016,0,3.843760795
LA,1,0,70.66875161,47.34,3.7692308,0,1.1,2016,0,6.208871478
LA,6,0,53.65813143,38.11,7.7040427,0,1.1,2016,1,2.340119225
LA,6,0,47.751119,38.11,7.7040427,0,1.1,2016,1,1.573377313
MD,1,0,38.37424778,29.01,8.7987758,0,1.1,2016,0,0.473318661
ME,2,0,9.262344952,4.02,10.9422492,0,1.1,2016,1,-0.190555069
MI,2,0,30.09389146,16.79,6.9019608,0,1.1,2016,0,0.664821866
MI,3,0,21.94879734,10.33,26.5506808,0,1.1,2016,0,0.039356367
MI,4,0,29.54701648,18.26,5.6704981,0,1.1,2016,1,1.420760282
MI,6,0,22.23506744,6.7,8.5476551,0,1.1,2016,0,0.458237656
MI,7,0,15.02686622,12.41,5.7882711,0,1.1,2016,0,-1.271290969
MI,8,0,16.85106058,6.82,5.8733791,0,1.1,2016,1,0.597471153
MI,11,0,12.75692512,7.1,5.8778626,0,1.1,2016,1,-0.1334507
MN,3,0,13.68307083,-2,7.9449962,0,1.1,2016,0,0.196585472
MN,6,0,31.3083331,23.31,7.8101072,0,1.1,2016,1,0.796483319
MO,2,0,20.87244977,14.76,4.3373494,0,1.1,2016,0,-0.734757092
MO,3,0,39.90247955,33.53,5.9185242,0,1.1,2016,0,0.417884673
MO,4,0,39.98326481,32.02,6.5749235,0,1.1,2016,0,0.552039702
MO,6,0,39.57722204,28.43,8.2247557,0,1.1,2016,0,0.702845562
MO,7,0,40.14565558,43.26,5.7798892,0,1.1,2016,0,-0.729121662
MO,8,0,51.7313053,45.37,6.1832061,0,1.1,2016,0,0.949095697
MS,1,0,40.77850231,32.79,7.0993915,0,1.1,2016,1,1.259007242
MS,3,0,35.83213513,26.66,6.1396777,0,1.1,2016,0,0.536903937
MS,4,0,37.24025124,42.54,8.4462151,0,1.1,2016,0,-0.782219099
MT,0,0,15.64280243,18.51,7.9844961,0,1.1,2016,1,-0.754696414
NC,3,0,34.40242693,23.71,31.0047096,0,1.1,2016,0,0.127980361
NC,5,0,16.80337091,18.64,6.4814815,0,1.1,2016,0,-1.545896735
NC,6,0,18.45820874,16.54,6.0675883,0,1.1,2016,1,-0.297850343
NC,7,0,21.82763599,18.32,6.2878788,0,1.1,2016,1,0.046804336
NC,8,0,17.54585274,15.97,6.8515498,0,1.1,2016,0,-1.07645401
NC,9,0,16.36455504,14.7,4.879938,0,1.1,2016,0,-1.568063971
NC,10,0,26.27807768,24.55,4.0304183,0,1.1,2016,0,-1.179700708
NC,11,0,28.17795432,27.53,7.7453988,0,1.1,2016,0,-0.642635042
ND,0,0,45.38304492,29.54,5.6897896,0,1.1,2016,0,1.897416895
NE,1,0,38.90527672,21.31,9.0560246,0,1.1,2016,0,1.124153717
NH,1,0,-1.339949287,2.7,7.852194,0,1.1,2016,1,-1.496035285
NJ,2,0,21.99499656,1.99,16.0363086,0,1.1,2016,0,0.438487418
NJ,3,0,20.4444309,4.7,12.2119816,0,1.1,2016,1,0.705259898
NJ,4,0,30.19682341,15.57,11.809816,0,1.1,2016,0,0.470838192
NJ,5,0,-4.411298752,5.54,9.8221191,0,1.1,2016,0,-2.229991362
NJ,7,0,10.95988476,5.85,8.9258699,0,1.1,2016,0,-0.756550377
NJ,11,0,19.14583035,6.87,7.1865443,0,1.1,2016,0,0.098312808
NM,2,0,25.47144661,11.16,8.56,0,1.1,2016,0,0.464530212
NV,2,0,21.36811602,12,7.1774194,0,1.1,2016,0,-0.101050802
NV,4,0,-4.008711811,-5,6.404321,0,1.1,2016,1,-1.394560299
NY,1,0,9.302774964,9.06,9.7190585,0,1.1,2016,1,-0.579753999
NY,2,0,17.41478561,6.29,9.5019157,0,1.1,2016,0,-0.064342961
NY,11,0,14.83763577,7.87,11.3067655,0,1.1,2016,1,0.066140468
NY,21,0,26.55200252,7.78,11.8939394,0,1.1,2016,1,1.05316734
NY,23,0,10.25125085,11.22,9.6699923,0,1.1,2016,0,-1.167173127
NY,24,0,12.61139591,-5.71,13.9570552,0,1.1,2016,1,0.587131654
NY,27,0,19.0948181,21.63,6.6511988,0,1.1,2016,0,-1.482143475
OH,1,0,18.42508766,9.71,4.9205148,0,1.1,2016,0,-0.414010612
OH,2,0,32.17918238,16.99,5.9094398,0,1.1,2016,0,1.105249499
OH,4,0,35.97772373,26.8,10.7361963,0,1.1,2016,0,0.311309857
OH,5,0,41.80022088,20.39,4.8238897,0,1.1,2016,0,2.846380147
OH,6,0,41.35191822,30.39,6.9802731,0,1.1,2016,0,0.882389719
OH,7,0,35.07735347,22.16,5.7971014,0,1.1,2016,0,0.991355003
OH,8,0,41.79308523,33,7.4404762,0,1.1,2016,1,1.317548093
OH,10,0,31.41484602,7.88,8.8959492,0,1.1,2016,0,1.377719425
OH,12,0,36.71934183,14.24,7.1770335,0,1.1,2016,0,1.815567648
OH,14,0,25.20462844,10.46,9.9843994,0,1.1,2016,0,0.42147457
OH,15,0,32.32919743,14.26,6.2106918,0,1.1,2016,0,1.388895104
OH,16,0,30.65875055,15.24,8.7987758,0,1.1,2016,0,0.711178315
OK,2,0,47.40283408,45.67,5.8823529,0,1.1,2016,0,0.225469826
OK,3,0,56.58173184,53.51,5.7663126,0,1.1,2016,0,0.853363178
OK,4,0,43.54563098,39.06,6.6768995,0,1.1,2016,0,0.326108394
OK,5,0,20.28406458,19.56,7.0053888,0,1.1,2016,1,-0.304411858
OR,2,0,43.68136703,20.7,6.7732116,0,1.1,2016,0,2.272327802
PA,4,0,32.11257485,20.83,10.907704,0,1.1,2016,0,0.341920339
PA,5,0,34.32886244,23.62,9.2494314,0,1.1,2016,0,0.427976193
PA,6,0,14.4754448,2.71,14.7779479,0,1.1,2016,1,0.274808913
PA,7,0,18.93376056,2.4,12.2526636,0,1.1,2016,0,0.300215584
PA,8,0,8.851472357,2.29,15.6940063,0,1.1,2016,0,-0.403051619
PA,9,0,26.68171711,36.38,6.870229,0,1.1,2016,0,-1.859844394
PA,10,0,40.33775593,31.01,6.4019449,0,1.1,2016,0,0.734703751
PA,11,0,27.33565119,19.3,8.0032336,0,1.1,2016,0,0.005305504
PA,12,0,23.52368014,21.01,5.2711994,0,1.1,2016,0,-0.946187477
PA,15,0,20.36578717,7.23,11.1363636,0,1.1,2016,0,0.149964407
SC,1,0,24.56284405,18.32,17.9766537,0,1.1,2016,0,-0.113051738
SC,2,0,25.71837008,22.44,5.1498847,0,1.1,2016,0,-0.74010238
SC,3,0,45.77873414,37.52,9.0196078,0,1.1,2016,0,0.610607275
SC,4,0,36.17952447,28.89,6.1806656,0,1.1,2016,0,0.332549535
SC,5,0,20.47464158,18.6,14.2744479,0,1.1,2016,0,-0.442744859
SC,7,0,25.22394917,17.8,10.4942966,0,1.1,2016,0,-0.095365212
SD,0,0,28.20557176,25.66,5.8184639,0,1.1,2016,0,-0.621787177
TN,2,0,51.29105307,38.18,13.8803681,0,1.1,2016,0,0.760040295
TN,3,0,37.55028082,34.52,6.1737805,0,1.1,2016,0,-0.094612236
TN,4,0,30.06821293,39.28,8.858739,0,1.1,2016,0,-1.293268835
TN,6,0,49.29487855,46.27,3.8552321,0,1.1,2016,0,0.723940215
TN,7,0,48.71159189,38.37,5.8548009,0,1.1,2016,0,1.338190832
TX,1,0,49.76287302,48.14,12.1140143,0,1.1,2016,0,0.159067917
TX,3,0,26.6264729,24.59,6.187291,0,1.1,2016,0,-0.716756994
TX,6,0,19.31129618,17.94,6.71875,0,1.1,2016,0,-1.043820029
TX,7,0,12.34713325,13.15,5.7188245,0,1.1,2016,0,-1.847479627
TX,10,0,18.89027511,16.9,4.7104247,0,1.1,2016,0,-1.42097482
TX,12,0,42.54560867,35.09,5.4427295,0,1.1,2016,0,0.735881082
TX,14,0,23.71218977,22.5,10.4261796,0,1.1,2016,0,-0.562081266
TX,17,0,25.56241047,22.62,6.2451812,0,1.1,2016,0,-0.655804115
TX,21,0,20.56056916,18.03,5.1657672,0,1.1,2016,0,-1.128196376
TX,22,0,19.04314614,19.43,4.8573631,0,1.1,2016,0,-1.717525063
TX,23,0,1.33251807,2.54,6.368461,0,1.1,2016,1,-1.407046998
TX,24,0,16.85417309,16.88,7.3230269,0,1.1,2016,0,-1.190115922
TX,25,0,20.60471444,20.34,6.4620355,0,1.1,2016,0,-1.149679162
TX,26,0,36.7378087,33.78,10.418251,0,1.1,2016,0,-0.083457895
TX,27,0,23.38537601,25.95,7.5688073,0,1.1,2016,0,-1.142136224
TX,31,0,21.85896805,19,5.0324675,0,1.1,2016,0,-1.037370226
UT,1,0,39.48264739,42.07,5.4936306,0,1.1,2016,0,-0.733506475
UT,2,0,27.72425303,26.32,5.1282051,0,1.1,2016,0,-0.891010184
UT,3,0,46.92276686,40.85,6.479313,0,1.1,2016,0,0.660488521
UT,4,0,12.45005809,21.15,6.2451812,0,1.1,2016,1,-1.777224159
VA,1,0,23.25214963,15.75,6.2739097,0,1.1,2016,0,-0.24105788
VA,6,0,33.48049254,25.15,5.134099617,0,1.1,2016,0,0.393515454
VA,7,0,15.26994986,11.94,9.7178683,0,1.1,2016,0,-0.697757155
VA,9,0,40.26921119,36.71,11.5355233,0,1.1,2016,0,0.049835467
VA,10,0,5.768553025,-1.01,6.8356375,0,1.1,2016,1,-0.292002608
WA,3,0,23.50539618,7.11,10.4854369,0,1.1,2016,0,0.466851618
WA,5,0,19.28205382,14.13,4.718417,0,1.1,2016,0,-0.917372327
WA,8,0,20.39019525,0.74,13.5326515,0,1.1,2016,0,0.466818587
WI,1,0,34.74121018,9.53,2.7729636,0,1.1,2016,0,5.195593328
WI,5,0,37.41364841,23.87,10.5143722,0,1.1,2016,0,0.652939356
WI,6,0,19.89876338,14.28,8.9244851,0,1.1,2016,1,0.139293121
WI,7,0,23.40098987,13.26,6.8308181,0,1.1,2016,0,0.060035542
WV,1,0,37.94677705,35.51,8.9176829,0,1.1,2016,0,-0.100115239
WV,2,0,16.36268976,30.62,8.7692308,0,1.1,2016,1,-1.588729565
WV,3,0,43.906874,40.6,8.9723926,0,1.1,2016,1,0.724833864
AZ,1,1,5.222727616,-7.7332,22.6988382,1,-5.7,2014,1,0.206437261
AZ,2,1,-0.073398343,-6.29991,31.4261315,1,-5.7,2014,0,-0.212974748
AZ,3,1,11.49787413,17.16701,16.0730594,1,-5.7,2014,0,-0.736461354
AZ,9,1,12.81484864,-0.69987,27.4744027,1,-5.7,2014,1,0.264543187
CA,2,1,49.98253066,38.33331,13.5204082,1,-5.7,2014,1,1.230178387
CA,3,1,5.44922135,6.80005,19.4562447,1,-5.7,2014,0,-0.539747234
CA,6,1,45.37825201,35.20017,14.1047297,1,-5.7,2014,0,0.652133796
CA,7,1,0.792539777,-0.66659,20.3842941,1,-5.7,2014,1,-0.234388699
CA,9,1,4.740767631,11.8002,16.1317568,1,-5.7,2014,0,-0.915679241
CA,12,1,66.50751051,66.40013,0,1,-5.7,2014,0,#DIV/0!
CA,14,1,53.39197833,45.06683,15.129812,1,-5.7,2014,0,0.673099925
CA,15,1,39.61065316,32.80015,16.5551839,1,-5.7,2014,1,0.616236363
CA,16,1,1.462398597,13.46685,33.0122592,1,-5.7,2014,0,-0.582724089
CA,18,1,35.50864115,35.53332,13.237774,1,-5.7,2014,0,-0.068647696
CA,24,1,3.854241074,7.33331,13.9495798,1,-5.7,2014,0,-0.894383617
CA,26,1,2.663267169,6.86662,17.8631052,1,-5.7,2014,1,-0.463134834
CA,30,1,31.27999818,28.80005,15.1973132,1,-5.7,2014,0,-0.022456432
CA,32,1,19.31142336,25.8003,14.604811,1,-5.7,2014,0,-0.696560218
CA,36,1,8.368185241,-1.86655,23.5597592,1,-5.7,2014,1,0.155032519
CA,37,1,68.56267089,66.80015,15.3988868,1,-5.7,2014,0,0.64121025
CA,41,1,13.28603832,18.80025,14,1,-5.7,2014,1,-0.439327125
CA,43,1,41.91360665,51.33361,15.3024911,1,-5.7,2014,0,-0.376299762
