year,state,state_po,state_fips,state_cen,state_ic,office,district,stage,runoff,special,candidate,party,writein,mode,candidatevotes,totalvotes,unofficial,version
1994,Oklahoma,OK,40,73,53,US House,6,gen,FALSE,FALSE,Jeffrey S. Tollett,democrat,FALSE,total,45399,152360,FALSE,20200424
1994,Oregon,OR,41,92,72,US House,1,gen,FALSE,FALSE,Elizabeth Furse,democrat,FALSE,total,121147,253989,FALSE,20200424
1994,Oregon,OR,41,92,72,US House,2,gen,FALSE,FALSE,Sue C. Kupillas,democrat,FALSE,total,90822,234381,FALSE,20200424
1994,Oregon,OR,41,92,72,US House,3,gen,FALSE,FALSE,Ron Wyden,democrat,FALSE,total,161624,222822,FALSE,20200424
1994,Oregon,OR,41,92,72,US House,4,gen,FALSE,FALSE,Peter A. DeFazio,democrat,FALSE,total,158981,238149,FALSE,20200424
1994,Oregon,OR,41,92,72,US House,5,gen,FALSE,FALSE,Catherine Webber,democrat,FALSE,total,114015,243616,FALSE,20200424
1994,Pennsylvania,PA,42,23,14,US House,1,gen,FALSE,FALSE,Thomas M. Foglietta,democrat,FALSE,total,99669,122264,FALSE,20200424
1994,Pennsylvania,PA,42,23,14,US House,2,gen,FALSE,FALSE,Chaka Fattah,democrat,FALSE,total,120553,140377,FALSE,20200424
1994,Pennsylvania,PA,42,23,14,US House,3,gen,FALSE,FALSE,Robert A. Borski,democrat,FALSE,total,92702,147911,FALSE,20200424
1994,Pennsylvania,PA,42,23,14,US House,4,gen,FALSE,FALSE,Ron Klink,democrat,FALSE,total,119115,185630,FALSE,20200424
1994,Pennsylvania,PA,42,23,14,US House,5,gen,FALSE,FALSE,"William F. Clinger, Jr.",democrat,FALSE,total,145335,145431,FALSE,20200424
1994,Pennsylvania,PA,42,23,14,US House,6,gen,FALSE,FALSE,Tim Holden,democrat,FALSE,total,90023,158633,FALSE,20200424
1994,Pennsylvania,PA,42,23,14,US House,7,gen,FALSE,FALSE,Sara Nichols,democrat,FALSE,total,59845,197325,FALSE,20200424
1994,Pennsylvania,PA,42,23,14,US House,8,gen,FALSE,FALSE,John P. Murray,democrat,FALSE,total,44559,167174,FALSE,20200424
1994,Pennsylvania,PA,42,23,14,US House,9,gen,FALSE,FALSE,Bud Shuster,democrat,FALSE,total,146688,147203,FALSE,20200424
1994,Pennsylvania,PA,42,23,14,US House,10,gen,FALSE,FALSE,Daniel J. Schreffler,democrat,FALSE,total,50635,162890,FALSE,20200424
1994,Pennsylvania,PA,42,23,14,US House,11,gen,FALSE,FALSE,Paul E. Kanjorski,democrat,FALSE,total,101966,153277,FALSE,20200424
1994,Pennsylvania,PA,42,23,14,US House,12,gen,FALSE,FALSE,John P. Murtha,democrat,FALSE,total,117825,171005,FALSE,20200424
1994,Pennsylvania,PA,42,23,14,US House,13,gen,FALSE,FALSE,Marjorie Margolies-Mezvinsky,democrat,FALSE,total,88073,194788,FALSE,20200424
1994,Pennsylvania,PA,42,23,14,US House,14,gen,FALSE,FALSE,William J. Coyne,democrat,FALSE,total,105310,164210,FALSE,20200424
1994,Pennsylvania,PA,42,23,14,US House,15,gen,FALSE,FALSE,Paul McHale,democrat,FALSE,total,72073,150909,FALSE,20200424
1994,Pennsylvania,PA,42,23,14,US House,16,gen,FALSE,FALSE,Bill Chertok,democrat,FALSE,total,47680,157455,FALSE,20200424
1994,Pennsylvania,PA,42,23,14,US House,18,gen,FALSE,FALSE,Michael F. Doyle,democrat,FALSE,total,101784,185750,FALSE,20200424
1994,Pennsylvania,PA,42,23,14,US House,20,gen,FALSE,FALSE,Frank Mascara,democrat,FALSE,total,95251,179419,FALSE,20200424
1994,Pennsylvania,PA,42,23,14,US House,21,gen,FALSE,FALSE,Bill Leavens,democrat,FALSE,total,84796,180829,FALSE,20200424
1994,Rhode Island,RI,44,15,5,US House,1,gen,FALSE,FALSE,Patrick J. Kennedy,democrat,FALSE,total,89832,165901,FALSE,20200424
1994,Rhode Island,RI,44,15,5,US House,2,gen,FALSE,FALSE,Jack Reed,democrat,FALSE,total,119659,176007,FALSE,20200424
1994,South Carolina,SC,45,57,48,US House,1,gen,FALSE,FALSE,Robert Barber,democrat,FALSE,total,47769,147471,FALSE,20200424
1994,South Carolina,SC,45,57,48,US House,3,gen,FALSE,FALSE,"James E. Bryan, Jr.",democrat,FALSE,total,59932,150068,FALSE,20200424
1994,South Carolina,SC,45,57,48,US House,4,gen,FALSE,FALSE,Jerry L. Fowler,democrat,FALSE,total,39396,149176,FALSE,20200424
1994,South Carolina,SC,45,57,48,US House,5,gen,FALSE,FALSE,"John M. Spratt, Jr.",democrat,FALSE,total,77311,148363,FALSE,20200424
1994,South Carolina,SC,45,57,48,US House,6,gen,FALSE,FALSE,James E. Clyburn,democrat,FALSE,total,88635,138923,FALSE,20200424
1994,South Dakota,SD,46,45,37,US House,0,gen,FALSE,FALSE,Tim Johnson,democrat,FALSE,total,183036,305922,FALSE,20200424
1994,Tennessee,TN,47,62,54,US House,1,gen,FALSE,FALSE,J. Carr (Jack) Christian,democrat,FALSE,total,34691,141227,FALSE,20200424
1994,Tennessee,TN,47,62,54,US House,3,gen,FALSE,FALSE,Randy Button,democrat,FALSE,total,73839,161853,FALSE,20200424
1994,Tennessee,TN,47,62,54,US House,4,gen,FALSE,FALSE,Jeff Whorley,democrat,FALSE,total,60489,143976,FALSE,20200424
1994,Tennessee,TN,47,62,54,US House,5,gen,FALSE,FALSE,Bob Clement,democrat,FALSE,total,95953,159304,FALSE,20200424
1994,Tennessee,TN,47,62,54,US House,6,gen,FALSE,FALSE,Bart Gordon,democrat,FALSE,total,90933,179699,FALSE,20200424
1994,Tennessee,TN,47,62,54,US House,7,gen,FALSE,FALSE,Harold Byrd,democrat,FALSE,total,65851,170383,FALSE,20200424
1994,Tennessee,TN,47,62,54,US House,8,gen,FALSE,FALSE,John S. Tanner,democrat,FALSE,total,97951,153538,FALSE,20200424
1994,Tennessee,TN,47,62,54,US House,9,gen,FALSE,FALSE,Harold E. Ford,democrat,FALSE,total,94805,164040,FALSE,20200424
1994,Texas,TX,48,74,49,US House,1,gen,FALSE,FALSE,Jim Chapman,democrat,FALSE,total,86480,156392,FALSE,20200424
1994,Texas,TX,48,74,49,US House,2,gen,FALSE,FALSE,Charles Wilson,democrat,FALSE,total,87709,153780,FALSE,20200424
